지역,건물용도,건물용도구분,연면적,창면적비,난방방식,냉방방식,태양광용량,태양광_후면,태양광_밀착,지열여부,열병합여부,태양광비율,에너지자립률,1차에너지소요량,최종등급,비율구간,보간_자립률,보간_1차에너지,잔차_자립률,잔차_1차에너지
5,28,1,3373.1188,37.35,0,0,0.0,0.0,0.0,0,0,0.0,0.0,169.1,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,52.19999999999999
1,0,0,7124.697,15.14,2,2,0.0,0.0,0.0,0,0,0.0,0.0,161.6,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,44.69999999999999
11,17,1,12479.312,34.85,1,1,0.0,0.0,0.0,0,0,0.0,0.0,174.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,57.5
7,17,1,18649.58,20.29,0,0,0.0,0.0,0.0,0,0,0.0,0.0,118.2,5,,2.6000000000000005,116.9,-2.6000000000000005,1.2999999999999972
8,3,1,2557.04,17.2,0,0,0.0,0.0,0.0,0,0,0.0,0.0,147.9,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,31.0
8,29,1,816.19,15.86,0,0,0.0,0.0,0.0,0,0,0.0,0.0,171.5,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,54.599999999999994
11,16,1,16979.65,31.48,2,0,0.0,0.0,0.0,0,0,0.0,0.0,125.8,5,,2.6000000000000005,116.9,-2.6000000000000005,8.899999999999991
5,28,1,6196.6,33.4,0,0,0.0,0.0,0.0,0,0,0.0,0.0,127.3,5,,2.6000000000000005,116.9,-2.6000000000000005,10.399999999999991
7,0,0,206647.0025,17.91,2,2,0.0,0.0,0.0,0,0,0.0,0.0,93.8,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-23.10000000000001
14,28,1,7118.89,26.63,0,0,0.0,0.0,0.0,0,0,0.0,0.0,152.0,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,35.099999999999994
8,32,1,5702.969,24.37,0,0,0.0,0.0,0.0,1,0,0.0,0.0,157.2,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,40.29999999999998
8,28,1,3068.66,33.91,0,0,0.0,0.0,0.0,0,0,0.0,0.0,159.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,42.5
6,29,1,590.98,28.18,0,0,0.0,0.0,0.0,0,0,0.0,0.0,169.6,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,52.69999999999999
1,17,1,5098.37,23.04,1,1,0.0,0.0,0.0,0,0,0.0,0.0,213.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,96.5
5,28,1,1236.5187,24.32,0,0,0.0,0.0,0.0,0,0,0.0,0.0,165.3,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,48.400000000000006
14,29,1,371.81,13.24,0,0,0.0,0.0,0.0,0,0,0.0,0.0,132.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,15.5
7,16,1,20611.3982,42.45,0,0,0.0,0.0,0.0,0,0,0.0,0.0,100.1,5,,2.6000000000000005,116.9,-2.6000000000000005,-16.80000000000001
14,28,1,598.72,22.86,0,0,0.0,0.0,0.0,0,0,0.0,0.0,148.5,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,31.599999999999994
1,0,0,98401.63,17.79,1,2,0.0,0.0,0.0,0,0,0.0,0.0,92.9,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-24.0
16,0,0,242994.2745,18.86,2,2,0.0,0.0,0.0,0,0,0.0,0.0,122.2,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,5.299999999999997
1,0,0,110135.75,17.99,1,2,0.0,0.0,0.0,0,0,0.0,0.0,109.9,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-7.0
5,28,1,4525.63,42.83,0,0,0.0,0.0,0.0,0,0,0.0,0.0,140.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,23.5
1,0,0,135962.16,19.91,1,2,0.0,0.0,0.0,0,0,0.0,0.0,103.5,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-13.400000000000006
1,23,0,94161.94,18.98,1,2,0.0,0.0,0.0,0,0,0.0,0.0,94.0,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-22.900000000000006
10,17,1,21810.3564,19.89,0,0,0.0,0.0,0.0,0,0,0.0,0.0,128.1,5,,2.6000000000000005,116.9,-2.6000000000000005,11.199999999999989
10,13,1,8723.8638,12.26,2,1,0.0,0.0,0.0,0,0,0.0,0.0,185.7,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,68.79999999999998
1,0,0,146088.65,17.64,1,2,0.0,0.0,0.0,0,0,0.0,0.0,97.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-19.5
8,25,1,1701.77,8.18,0,0,0.0,0.0,0.0,0,0,0.0,0.0,138.7,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,21.799999999999983
7,0,0,16325.0088,18.71,2,0,0.0,0.0,0.0,0,0,0.0,0.0,146.6,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,29.69999999999999
5,17,1,8380.0535,18.79,0,0,0.0,0.0,0.0,0,0,0.0,0.0,104.5,5,,2.6000000000000005,116.9,-2.6000000000000005,-12.400000000000006
1,0,0,96408.07,19.23,1,2,0.0,0.0,0.0,0,0,0.0,0.0,135.5,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,18.599999999999994
8,17,1,1056.66,18.69,2,0,0.0,0.0,0.0,0,0,0.0,0.0,128.7,5,,2.6000000000000005,116.9,-2.6000000000000005,11.799999999999983
7,17,1,5605.62,31.29,2,0,0.0,0.0,0.0,0,0,0.0,0.0,144.1,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,27.19999999999999
7,29,1,3265.97,19.13,0,0,0.0,0.0,0.0,0,0,0.0,0.0,127.1,5,,2.6000000000000005,116.9,-2.6000000000000005,10.199999999999989
2,11,1,387.91,7.49,0,0,0.0,0.0,0.0,0,0,0.0,0.0,114.0,5,,2.6000000000000005,116.9,-2.6000000000000005,-2.9000000000000057
10,0,0,27738.4907,18.79,2,2,0.0,0.0,0.0,0,0,0.0,0.0,101.8,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-15.100000000000009
1,0,0,61207.76,18.37,1,2,0.0,0.0,0.0,0,0,0.0,0.0,110.7,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-6.200000000000003
1,0,0,170109.8433,18.91,1,2,0.0,0.0,0.0,0,0,0.0,0.0,136.1,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,19.19999999999999
5,28,1,6577.78,22.28,0,0,0.0,0.0,0.0,0,0,0.0,0.0,132.9,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,16.0
3,21,1,124.82,19.78,0,0,0.0,0.0,0.0,0,0,0.0,0.0,154.3,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,37.400000000000006
8,0,0,33806.58,20.41,2,2,0.0,0.0,0.0,0,0,0.0,0.0,115.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-1.5
5,28,1,4568.01,34.11,0,0,0.0,0.0,0.0,0,0,0.0,0.0,160.5,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,43.599999999999994
7,16,1,5669.56,22.8,0,0,0.0,0.0,0.0,0,0,0.0,0.0,131.9,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,15.0
6,17,1,16202.0244,20.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,125.2,5,,2.6000000000000005,116.9,-2.6000000000000005,8.299999999999997
7,28,1,6791.2107,16.33,0,0,0.0,0.0,0.0,0,0,0.0,0.0,122.3,5,,2.6000000000000005,116.9,-2.6000000000000005,5.3999999999999915
1,1,1,30608.325,32.34,1,1,0.0,0.0,0.0,0,0,0.0,0.0,249.1,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,132.2
8,3,1,2557.04,15.69,0,0,0.0,0.0,0.0,0,0,0.0,0.0,151.7,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,34.79999999999998
1,0,0,15345.03,23.83,2,2,0.0,0.0,0.0,0,0,0.0,0.0,159.3,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,42.400000000000006
1,29,1,3897.22,33.32,0,0,0.0,0.0,0.0,0,0,0.0,0.0,163.5,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,46.599999999999994
13,7,1,560.69,26.72,0,0,0.0,0.0,0.0,0,0,0.0,0.0,172.0,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,55.099999999999994
7,17,1,4503.29,19.15,2,0,0.0,0.0,0.0,0,0,0.0,0.0,121.6,5,,2.6000000000000005,116.9,-2.6000000000000005,4.699999999999989
12,7,1,278.73,15.58,2,0,0.0,0.0,0.0,0,0,0.0,0.0,191.9,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,75.0
2,0,0,230305.9112,19.49,2,2,0.0,0.0,0.0,0,0,0.0,0.0,122.5,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,5.599999999999994
1,29,1,2367.17,22.15,0,0,0.0,0.0,0.0,0,0,0.0,0.0,161.5,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,44.599999999999994
8,0,0,1239.48,14.03,2,2,0.0,0.0,0.0,0,0,0.0,0.0,227.5,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,110.6
7,28,1,5007.96,24.18,0,0,0.0,0.0,0.0,0,0,0.0,0.0,123.7,5,,2.6000000000000005,116.9,-2.6000000000000005,6.799999999999997
5,28,1,4084.68,51.99,0,0,0.0,0.0,0.0,0,0,0.0,0.0,133.6,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,16.69999999999999
1,0,0,138207.1428,17.47,1,2,0.0,0.0,0.0,0,0,0.0,0.0,136.2,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,19.299999999999983
14,0,0,3387.087,17.52,2,0,0.0,0.0,0.0,0,0,0.0,0.0,135.3,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,18.400000000000006
7,17,1,6878.5,30.74,2,0,0.0,0.0,0.0,0,0,0.0,0.0,156.3,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,39.400000000000006
14,16,1,9800.65,27.53,2,0,0.0,0.0,0.0,0,0,0.0,0.0,177.0,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,60.099999999999994
1,0,0,166396.149,17.56,1,2,0.0,0.0,0.0,0,0,0.0,0.0,110.2,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-6.700000000000003
1,0,0,12997.77,28.71,2,2,0.0,0.0,0.0,0,0,0.0,0.0,197.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,80.5
1,17,1,56059.51,34.97,1,1,0.0,0.0,0.0,0,0,0.0,0.0,167.9,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,51.0
5,17,1,5716.19,25.09,0,0,0.0,0.0,0.0,0,0,0.0,0.0,147.9,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,31.0
8,28,1,4858.6425,23.15,0,0,0.0,0.0,0.0,0,0,0.0,0.0,160.7,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,43.79999999999998
1,0,0,163311.4562,21.95,1,2,0.0,0.0,0.0,0,0,0.0,0.0,107.9,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-9.0
8,17,1,1271.29,38.33,0,0,0.0,0.0,0.0,0,0,0.0,0.0,172.5,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,55.599999999999994
7,17,1,3966.0133,10.49,0,0,0.0,0.0,0.0,0,0,0.0,0.0,78.0,4,,2.6000000000000005,116.9,-2.6000000000000005,-38.900000000000006
1,0,0,72613.6888,17.96,1,2,0.0,0.0,0.0,0,0,0.0,0.0,146.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,29.5
14,0,0,18610.203,24.01,2,2,0.0,0.0,0.0,0,0,0.0,0.0,105.5,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-11.400000000000006
7,3,1,7448.21,51.33,0,0,0.0,0.0,0.0,0,0,0.0,0.0,174.2,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,57.29999999999998
8,28,1,2933.98,24.59,1,0,0.0,0.0,0.0,0,0,0.0,0.0,253.5,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,136.6
1,0,0,200236.53,14.48,1,2,0.0,0.0,0.0,0,0,0.0,0.0,124.8,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,7.8999999999999915
8,17,1,2112.875,24.92,2,0,0.0,0.0,0.0,0,0,0.0,0.0,122.0,5,,2.6000000000000005,116.9,-2.6000000000000005,5.099999999999994
6,29,1,14720.9764,34.15,0,0,0.0,0.0,0.0,0,0,0.0,0.0,183.7,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,66.79999999999998
7,17,1,3491.188,15.92,2,0,0.0,0.0,0.0,0,0,0.0,0.0,120.6,5,,2.6000000000000005,116.9,-2.6000000000000005,3.6999999999999886
16,7,1,901.56,19.99,0,0,0.0,0.0,0.0,0,0,0.0,0.0,188.3,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,71.4
1,0,0,88540.1023,18.58,2,2,0.0,0.0,0.0,0,0,0.0,0.0,134.5,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,17.599999999999994
6,0,0,53820.577,18.3,2,2,0.0,0.0,0.0,0,0,0.0,0.0,127.9,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,11.0
7,17,1,2995.29,22.66,2,0,0.0,0.0,0.0,0,0,0.0,0.0,98.1,5,,2.6000000000000005,116.9,-2.6000000000000005,-18.80000000000001
8,17,1,723.71,15.24,2,0,0.0,0.0,0.0,0,0,0.0,0.0,121.2,5,,2.6000000000000005,116.9,-2.6000000000000005,4.299999999999997
10,29,1,1988.61,15.1,0,0,0.0,0.0,0.0,0,0,0.0,0.0,165.6,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,48.69999999999999
7,0,0,73112.5164,20.55,2,2,0.0,0.0,0.0,0,0,0.0,0.0,101.1,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-15.800000000000011
1,28,1,573.79,52.47,0,0,0.0,0.0,0.0,0,0,0.0,0.0,251.7,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,134.79999999999998
5,28,1,3494.31,41.11,0,0,0.0,0.0,0.0,0,0,0.0,0.0,133.1,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,16.19999999999999
5,28,1,3605.38,36.52,0,0,0.0,0.0,0.0,0,0,0.0,0.0,128.6,5,,2.6000000000000005,116.9,-2.6000000000000005,11.699999999999989
7,28,1,3402.75,31.24,0,0,0.0,0.0,0.0,0,0,0.0,0.0,135.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,18.5
7,0,0,202963.7124,19.45,2,2,0.0,0.0,0.0,0,0,0.0,0.0,116.7,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-0.20000000000000284
0,0,0,61845.6842,23.17,1,0,0.0,0.0,0.0,0,0,0.0,0.0,144.3,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,27.400000000000006
16,0,0,315644.82,23.14,2,2,0.0,0.0,0.0,0,0,0.0,0.0,131.9,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,15.0
8,28,1,902.11,22.03,0,0,0.0,0.0,0.0,0,0,0.0,0.0,183.1,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,66.19999999999999
10,28,1,3308.8007,42.99,0,0,0.0,0.0,0.0,0,0,0.0,0.0,152.8,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,35.900000000000006
14,30,1,2735.38,21.84,0,0,0.0,0.0,0.0,0,0,0.0,0.0,157.1,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,40.19999999999999
1,17,1,3716.69,23.95,2,0,0.0,0.0,0.0,0,0,0.0,0.0,126.8,5,,2.6000000000000005,116.9,-2.6000000000000005,9.899999999999991
8,17,1,1400.29,10.72,0,0,0.0,0.0,0.0,0,0,0.0,0.0,158.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,41.5
5,28,1,4599.72,39.03,0,0,0.0,0.0,0.0,0,0,0.0,0.0,120.2,5,,2.6000000000000005,116.9,-2.6000000000000005,3.299999999999997
2,4,1,3677.81,15.66,0,0,0.0,0.0,0.0,0,0,0.0,0.0,142.7,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,25.799999999999983
2,30,1,2905.74,12.23,0,0,0.0,0.0,0.0,0,0,0.0,0.0,117.2,5,,2.6000000000000005,116.9,-2.6000000000000005,0.29999999999999716
1,17,1,5700.34,41.62,1,1,0.0,0.0,0.0,0,0,0.0,0.0,201.0,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,84.1
1,1,1,29717.228,26.64,1,1,0.0,0.0,0.0,0,0,0.0,0.0,230.8,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,113.9
1,0,0,340469.48,21.25,1,2,0.0,0.0,0.0,0,0,0.0,0.0,108.1,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-8.800000000000011
8,0,0,35806.42,21.76,1,2,0.0,0.0,0.0,0,0,0.0,0.0,130.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,13.5
5,28,1,3580.27,37.91,0,0,0.0,0.0,0.0,0,0,0.0,0.0,136.0,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,19.099999999999994
3,0,0,298677.4499,15.64,2,2,0.0,0.0,0.0,0,0,0.0,0.0,108.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-8.5
5,28,1,3986.44,26.06,0,0,0.0,0.0,0.0,0,0,0.0,0.0,123.2,5,,2.6000000000000005,116.9,-2.6000000000000005,6.299999999999997
7,28,1,762.55,26.67,0,0,0.0,0.0,0.0,0,0,0.0,0.0,136.8,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,19.900000000000006
7,17,1,3556.21,20.19,2,0,0.0,0.0,0.0,0,0,0.0,0.0,128.1,5,,2.6000000000000005,116.9,-2.6000000000000005,11.199999999999989
10,18,1,4470.91,19.59,0,0,0.0,0.0,0.0,0,0,0.0,0.0,190.8,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,73.9
13,29,1,599.1,19.6,0,0,0.0,0.0,0.0,0,0,0.0,0.0,137.3,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,20.400000000000006
7,17,1,25720.4213,19.6,0,0,0.0,0.0,0.0,0,0,0.0,0.0,107.6,5,,2.6000000000000005,116.9,-2.6000000000000005,-9.300000000000011
2,32,1,3436.95,23.54,0,0,0.0,0.0,0.0,0,0,0.0,0.0,150.3,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,33.400000000000006
7,17,1,13213.8636,21.87,0,0,0.0,0.0,0.0,0,0,0.0,0.0,190.6,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,73.69999999999999
14,0,0,21586.73,20.57,2,2,0.0,0.0,0.0,0,0,0.0,0.0,102.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-14.5
6,0,0,19060.84,23.84,2,0,0.0,0.0,0.0,0,0,0.0,0.0,165.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,48.5
0,0,0,167339.9395,16.96,2,2,0.0,0.0,0.0,0,0,0.0,0.0,106.7,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-10.200000000000003
6,1,1,2191.37,17.64,0,0,0.0,0.0,0.0,0,0,0.0,0.0,150.3,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,33.400000000000006
7,7,1,5830.64,39.46,0,0,0.0,0.0,0.0,0,0,0.0,0.0,137.0,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,20.099999999999994
8,28,1,3366.4027,23.45,0,0,0.0,0.0,0.0,0,0,0.0,0.0,221.1,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,104.19999999999999
0,26,1,3766.56,10.8,0,0,0.0,0.0,0.0,0,0,0.0,0.0,188.6,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,71.69999999999999
3,7,1,291.25,23.01,0,0,0.0,0.0,0.0,0,0,0.0,0.0,225.6,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,108.69999999999999
1,3,1,29276.55,23.96,0,0,0.0,0.0,0.0,0,0,0.0,0.0,148.5,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,31.599999999999994
2,3,1,5426.5,36.67,0,0,0.0,0.0,0.0,0,0,0.0,0.0,178.2,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,61.29999999999998
7,17,1,13283.2295,21.63,0,0,0.0,0.0,0.0,0,0,0.0,0.0,177.5,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,60.599999999999994
8,29,1,274.5,16.57,2,0,0.0,0.0,0.0,0,0,0.0,0.0,177.3,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,60.400000000000006
4,7,1,979.79,28.98,0,0,0.0,0.0,0.0,0,0,0.0,0.0,168.5,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,51.599999999999994
0,0,0,101525.7219,17.67,2,2,0.0,0.0,0.0,0,0,0.0,0.0,107.0,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-9.900000000000006
2,28,1,4399.51,56.96,1,1,0.0,0.0,0.0,0,0,0.0,0.0,246.0,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,129.1
1,30,1,2110.92,19.07,0,0,0.0,0.0,0.0,0,0,0.0,0.0,180.2,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,63.29999999999998
8,0,0,778.21,21.49,2,2,0.0,0.0,0.0,0,0,0.0,0.0,208.6,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,91.69999999999999
2,0,0,62116.4717,18.09,2,2,0.0,0.0,0.0,0,0,0.0,0.0,113.7,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-3.200000000000003
2,0,0,120049.1383,18.58,2,2,0.0,0.0,0.0,0,0,0.0,0.0,112.0,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-4.900000000000006
2,0,0,55887.771,18.37,2,2,0.0,0.0,0.0,0,0,0.0,0.0,115.6,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-1.3000000000000114
14,0,0,2240.8904,15.79,2,2,0.0,0.0,0.0,0,0,0.0,0.0,123.8,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,6.8999999999999915
1,17,1,26138.0759,55.87,1,1,0.0,0.0,0.0,0,0,0.0,0.0,186.5,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,69.6
11,17,1,7005.9897,46.16,2,0,0.0,0.0,0.0,0,0,0.0,0.0,134.1,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,17.19999999999999
11,17,1,6653.1687,41.53,0,0,0.0,0.0,0.0,0,0,0.0,0.0,136.2,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,19.299999999999983
1,17,1,6713.524,26.27,1,1,0.0,0.0,0.0,0,0,0.0,0.0,188.9,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,72.0
7,28,1,792.14,13.44,0,0,0.0,0.0,0.0,0,0,0.0,0.0,134.8,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,17.900000000000006
7,17,1,4787.61,21.61,2,0,0.0,0.0,0.0,0,0,0.0,0.0,125.2,5,,2.6000000000000005,116.9,-2.6000000000000005,8.299999999999997
1,17,1,30372.8067,24.02,1,1,0.0,0.0,0.0,0,0,0.0,0.0,172.8,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,55.900000000000006
1,22,1,1805.56,16.65,2,0,0.0,0.0,0.0,0,0,0.0,0.0,114.2,5,,2.6000000000000005,116.9,-2.6000000000000005,-2.700000000000003
10,0,0,70586.4442,17.16,2,2,0.0,0.0,0.0,0,0,0.0,0.0,99.9,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-17.0
3,18,1,1352.76,9.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,253.7,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,136.79999999999998
8,29,1,703.94,43.2,0,0,0.0,0.0,0.0,0,0,0.0,0.0,170.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,53.5
1,29,1,2050.66,32.07,0,0,0.0,0.0,0.0,0,0,0.0,0.0,157.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,40.5
1,28,1,6211.72,40.65,1,1,0.0,0.0,0.0,0,0,0.0,0.0,161.1,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,44.19999999999999
11,17,1,34977.4873,30.5,1,0,0.0,0.0,0.0,0,0,0.0,0.0,116.3,5,,2.6000000000000005,116.9,-2.6000000000000005,-0.6000000000000085
0,17,1,8908.07,28.22,0,0,0.0,0.0,0.0,0,0,0.0,0.0,184.3,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,67.4
1,0,0,123071.3154,18.36,1,2,0.0,0.0,0.0,0,0,0.0,0.0,101.6,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-15.300000000000011
7,17,1,4016.1312,23.2,0,0,0.0,0.0,0.0,0,0,0.0,0.0,137.0,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,20.099999999999994
11,0,0,114837.4698,19.6,1,0,0.0,0.0,0.0,0,0,0.0,0.0,145.9,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,29.0
14,0,0,2994.0985,22.23,2,0,0.0,0.0,0.0,0,0,0.0,0.0,180.0,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,63.099999999999994
2,0,0,812.46,18.84,2,0,0.0,0.0,0.0,0,0,0.0,0.0,179.7,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,62.79999999999998
7,17,1,6748.9359,15.74,0,0,0.0,0.0,0.0,0,0,0.0,0.0,126.8,5,,2.6000000000000005,116.9,-2.6000000000000005,9.899999999999991
1,7,1,6982.06,19.14,1,1,0.0,0.0,0.0,0,0,0.0,0.0,187.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,70.5
7,0,0,108482.0346,18.65,2,0,0.0,0.0,0.0,0,0,0.0,0.0,135.1,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,18.19999999999999
7,0,0,15132.9531,18.06,2,2,0.0,0.0,0.0,0,0,0.0,0.0,112.4,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-4.5
14,29,1,411.36,21.18,0,0,0.0,0.0,0.0,0,0,0.0,0.0,145.6,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,28.69999999999999
2,28,1,2041.44,52.64,0,0,0.0,0.0,0.0,0,0,0.0,0.0,177.8,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,60.900000000000006
1,0,0,60183.3957,24.85,1,2,0.0,0.0,0.0,0,0,0.0,0.0,104.0,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-12.900000000000006
14,0,0,3387.087,17.6,2,0,0.0,0.0,0.0,0,0,0.0,0.0,141.3,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,24.400000000000006
11,3,1,2810.83,17.45,0,0,0.0,0.0,0.0,0,0,0.0,0.0,192.8,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,75.9
11,28,1,2390.13,36.53,0,0,0.0,0.0,0.0,0,0,0.0,0.0,169.8,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,52.900000000000006
5,30,1,3398.92,32.51,0,0,0.0,0.0,0.0,0,0,0.0,0.0,167.3,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,50.400000000000006
7,0,0,89554.4826,19.41,2,2,0.0,0.0,0.0,0,0,0.0,0.0,115.5,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,-1.4000000000000057
1,30,1,1985.82,30.51,0,0,0.0,0.0,0.0,0,0,0.0,0.0,217.7,인증불가,,2.6000000000000005,116.9,-2.6000000000000005,100.79999999999998
